Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Gm15824,0,0,0,0,0,0,0,0,0
Gm15823,0,0,0,0,0,0,0,0,0
Gm6044,0,0,0,18,0,0,0,0,1
1700027F09Rik,0,0,0,0,0,0,0,0,0
Gm25306,0,0,0,0,0,0,0,0,0
Gm26761,0,0,0,0,0,0,0,0,0
Gm20033,7,10,10,1,0,0,1,0,0
Gm28712,0,0,0,0,0,0,0,0,0
Klf3,897,771,778,73,350,107,1029,200,930
Tlr1,0,0,38,0,0,0,311,0,290
Tlr6,68,4,118,0,110,0,119,0,0
Fam114a1,99,199,42,122,92,0,81,0,0
Mir574,0,0,0,0,0,0,0,0,0
Tmem156,124,45,115,247,259,112,390,0,836
Klhl5,1242,1763,2092,1111,924,618,2122,1648,1642
Gm25154,0,0,0,0,0,0,0,0,0
Wdr19,213,0,231,0,0,1,0,0,189
Rfc1,2685,3414,3762,2940,2517,1523,2665,656,3459
Klb,0,0,0,0,0,0,0,0,0
Rpl9,4132,6656,6515,4473,4112,4770,3566,3750,4413
Lias,165,987,654,690,455,460,1307,0,1362
Ugdh,776,521,1007,911,1127,1309,780,1044,595
Smim14,5310,5931,5036,2251,2839,1928,2247,2304,3359
Ube2k,764,1612,1514,1591,1626,1397,1554,1132,1206
Pds5a,2274,2114,3867,2850,4138,2908,1754,5040,3504
Gm24399,0,0,0,0,0,0,0,0,0
N4bp2os,0,1,0,0,1,0,0,0,0
N4bp2,1050,489,500,751,343,708,998,0,535
Gm24346,0,0,0,0,0,0,0,0,0
Rhoh,2221,2916,1686,1574,1545,2566,1199,2025,2765
Chrna9,0,17,0,0,0,0,0,0,0
9130230L23Rik,0,0,0,0,46,0,0,0,0
Gm25952,0,0,0,0,0,0,0,0,0
Rbm47,150,245,61,81,122,0,2,0,33
Gm26725,0,0,0,0,0,0,0,0,0
Gm22929,0,0,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0,0,0
Gm15794,0,0,0,0,0,0,0,0,0
Nsun7,0,59,0,0,0,0,0,0,0
Apbb2,0,105,56,0,0,0,419,903,84
Gm23183,0,0,0,0,0,0,0,0,0
Gm16273,0,0,0,0,0,0,0,0,0
Uchl1os,0,0,0,0,0,0,0,0,0
Uchl1,87,133,85,71,72,328,100,0,84
Limch1,0,0,0,0,0,0,0,0,0
Gm6517,0,1,1,2,0,0,1,0,1
Gm15949,0,0,0,0,0,0,0,0,0
Gm15948,0,0,0,0,0,0,0,0,0
Gm23841,0,0,0,0,0,0,0,0,0
Phox2b,0,0,0,0,0,0,0,0,0
Tmem33,886,1393,1771,1826,2442,2714,1702,2258,1175
Slc30a9,617,503,863,665,1132,1261,1323,1042,781
Bend4,182,121,122,96,125,166,144,128,63
Gm26756,0,0,0,0,0,0,0,0,0
Shisa3,0,20,0,0,0,0,0,501,0
Atp8a1,405,408,628,856,516,0,3021,82,1913
Gm23617,0,0,0,0,0,0,0,0,0
Gm15478,0,1,2,0,0,0,0,0,1
Gm15477,2,0,0,0,7,0,0,41,11
Gm21905,0,0,0,0,0,0,0,0,0
Gm5108,0,0,0,0,0,0,0,0,0
Grxcr1,0,0,0,0,0,0,0,0,0
Gm23605,0,0,0,0,0,0,0,0,0
Kctd8,0,0,0,0,0,0,0,0,0
Gm24368,0,0,0,0,0,0,0,0,0
Gm23932,0,0,0,0,0,0,0,0,0
Gm5867,1,1,2,1,1,4,1,0,5
Yipf7,0,0,0,0,0,0,0,0,0
Guf1,243,560,926,901,1240,222,1234,440,482
Gnpda2,519,407,530,506,652,520,851,195,1221
Gm26044,0,0,0,0,0,0,0,0,0
Gm23661,0,0,0,0,0,0,0,0,0
Gm23067,0,0,0,0,0,0,0,0,0
Gm26072,0,0,0,0,0,0,0,0,0
Gabrg1,0,0,0,0,0,0,0,0,0
Gabra2,0,0,0,0,0,0,0,0,0
Cox7b2,0,0,0,0,0,0,0,0,0
Gabra4,0,0,0,0,0,0,0,0,0
Gabrb1,0,0,0,0,0,0,0,0,0
Gm15617,0,0,0,0,0,0,0,0,0
Gm15616,0,0,1,1,2,0,0,0,1
Commd8,532,1030,1239,1287,1682,1250,1567,958,1134
Atp10d,0,128,272,268,197,0,261,0,459
Corin,0,0,0,0,0,0,0,0,0
Gm25768,0,0,0,0,0,0,0,0,0
Gm20647,0,0,0,0,0,0,0,0,0
Gm19560,0,0,0,0,0,0,0,0,0
Gm23712,0,0,0,0,0,0,0,0,0
AU023070,0,0,0,0,0,0,0,0,0
Nfxl1,0,98,433,194,584,0,0,1,0
Zar1,0,0,0,0,0,0,0,0,0
Gm5868,0,0,0,0,0,0,0,0,0
Cnga1,0,0,0,0,0,0,0,98,0
Nipal1,0,0,22,0,114,345,825,4,1251
Txk,0,0,0,99,134,1706,1684,2744,2817
Tec,1017,659,827,1211,1174,911,721,0,268
Gm9870,0,0,0,0,0,0,0,0,0
Slain2,1123,839,1291,1856,2090,1718,4413,5026,4980
Gm10135,0,0,0,0,0,0,0,0,1
Gm24776,0,0,0,0,0,0,0,0,0
Slc10a4,0,0,0,0,0,0,0,0,0
Gm15847,0,0,0,0,0,0,0,0,0
Fryl,460,378,1367,831,2137,2112,881,78,2403
1700071G01Rik,0,0,0,0,0,0,0,0,0
Gm17207,0,0,0,0,0,0,0,0,0
1700025M24Rik,0,0,0,0,0,0,0,0,0
Ociad1,2059,3305,2659,1334,2910,2101,3080,2236,2247
Ociad2,933,1152,842,917,670,1085,375,411,173
Cwh43,0,0,0,0,0,0,0,0,0
Gm15653,0,0,0,0,0,0,0,0,0
Dcun1d4,148,465,416,226,124,335,283,0,475
Lrrc66,103,256,128,401,538,0,498,32,0
Sgcb,676,570,620,586,497,812,78,816,144
Spata18,0,0,0,0,0,0,0,0,0
Usp46,134,363,386,433,160,228,0,0,141
Usp46os1,0,0,0,0,0,0,0,0,0
Usp46os2,0,0,0,0,0,0,0,0,0
Dancr,0,0,29,12,76,94,42,97,0
Snora26,0,0,0,0,0,0,0,0,0
Rasl11b,0,48,23,210,53,0,0,0,122
Scfd2,464,546,429,320,349,887,986,0,380
Gm15981,0,0,0,0,0,0,0,0,0
Gm15982,0,0,0,1,0,0,0,0,0
Fip1l1,1879,1267,1919,1406,1950,3377,2922,2652,2346
Lnx1,0,0,0,0,0,0,16,0,0
Gm15984,0,0,0,0,0,0,0,0,0
Gm15985,0,0,0,0,0,0,0,0,0
Gm6116,0,0,0,0,0,0,0,0,0
Chic2,424,878,665,658,803,459,1709,1186,911
Gsx2,0,0,0,0,0,0,0,0,0
Pdgfra,0,0,0,0,0,0,0,0,0
Mir7025,0,0,0,0,0,0,0,0,0
Gm28713,0,0,0,0,0,0,0,0,0
Gm29465,0,0,0,0,0,0,0,0,0
Gm22084,0,0,0,0,0,0,0,0,0
Gm24502,0,0,0,0,0,0,0,0,0
Kit,6673,3502,4366,4770,10561,6115,8050,9337,8963
RP23-329A21.1,0,0,0,0,0,0,0,0,0
Gm28865,0,0,0,0,0,0,0,0,0
Gm25374,0,0,0,0,0,0,0,0,0
Kdr,0,0,0,0,0,0,0,0,0
Gm24738,0,0,0,0,0,0,0,0,0
Srd5a3,210,376,919,748,948,435,792,326,797
Tmem165,1230,1250,1928,1856,1088,741,2415,749,1470
Apc-ps1,0,0,0,0,0,0,0,0,0
Clock,0,82,11,133,0,5,27,0,2
Gm7467,0,0,0,0,0,0,0,0,0
Pdcl2,0,0,0,0,0,0,0,0,0
4930432L08Rik,0,0,0,0,0,0,0,0,0
Nmu,0,0,0,0,0,0,0,0,0
Gm7271,0,0,0,0,0,0,0,0,0
Exoc1,943,290,568,738,511,288,888,0,1366
Cep135,233,544,153,391,108,122,308,0,0
RP23-136I1.2,59,0,0,0,0,0,51,0,0
C530008M17Rik,0,0,0,0,0,0,0,0,6
Gm7494,0,0,0,0,0,0,0,0,0
Aasdh,299,581,347,261,146,0,0,0,337
Ppat,1929,2161,3187,2329,1988,3239,2142,805,2503
2310040G07Rik,0,0,0,0,0,0,0,0,0
Paics,9483,9670,11768,9695,9473,6391,5835,2746,5383
Srp72,1281,1961,2439,3047,2063,1669,3006,3297,5550
Arl9,0,0,0,0,0,0,0,0,0
1700112J05Rik,0,0,0,0,0,0,0,0,0
1700023E05Rik,0,0,0,0,0,0,0,0,0
Hopx,5,77,16,20,0,0,0,0,0
Hopxos,0,0,0,0,0,0,0,0,0
Gm15831,0,0,0,0,0,0,0,0,0
Spink2,0,0,0,0,0,0,0,0,24
Rest,1580,1750,1729,1509,1580,2728,3255,169,2095
Mir5098,0,0,0,0,0,0,0,0,0
Noa1,663,790,963,693,669,1055,1110,549,587
Polr2b,3616,3729,4351,3210,3181,3878,3330,3855,6085
Igfbp7,0,101,33,35,188,199,1108,4555,1312
Pea15b,0,0,0,0,0,0,0,0,0
Gm22011,0,0,0,0,0,0,0,0,0
Mthfr-ps1,0,0,0,0,0,0,0,1,0
Gm25756,0,0,0,0,0,0,0,0,0
Gm29463,0,0,0,0,0,0,0,0,0
Gm22553,0,0,0,0,0,0,0,0,0
Gm23429,0,0,0,0,0,0,0,0,0
Gm24304,0,0,0,0,0,0,0,0,0
Gm22974,0,0,0,0,0,0,0,0,0
Gm2199,2,5,1,6,4,4,5,3,1
Lphn3,0,0,0,0,0,0,0,0,0
Gm22048,0,0,0,0,0,0,0,0,0
Gm16054,0,0,0,0,0,0,0,0,0
1700031L13Rik,0,0,0,0,0,0,0,0,0
Mir1187,0,0,0,0,0,0,0,0,0
Gm24129,0,0,0,0,0,0,0,0,0
Tecrl,0,0,0,0,0,0,0,0,0
Gm15626,0,0,0,0,0,0,0,0,0
Gm25765,0,0,0,0,0,0,0,0,0
Gm25806,0,0,0,0,0,0,0,0,0
Gm24792,0,0,0,0,0,0,0,0,0
Epha5,1,0,0,0,0,0,0,0,0
Hmgn2-ps1,32,40,33,16,23,24,26,18,38
Gm24626,0,0,0,0,0,0,0,0,0
Cenpc1,1012,641,559,574,659,225,954,702,912
Stap1,556,816,721,353,190,107,597,193,675
Gm24524,0,0,0,0,0,0,0,0,0
Uba6,906,615,826,920,794,739,782,2076,1160
Gnrhr,0,0,0,0,0,0,0,0,0
Tmprss11c,0,0,0,0,0,0,0,0,0
Gm25473,0,0,0,0,0,0,0,0,0
Tmprss11d,0,0,0,0,0,0,0,0,0
Tmprss11a,0,0,0,0,0,0,0,0,0
Tmprss11g,0,0,0,0,0,0,0,0,0
Tmprss11f,0,0,0,0,0,0,0,0,0
Tmprss11b,0,0,0,0,0,0,0,0,0
Tmprss11e,0,0,0,0,0,0,0,0,0
Gm16579,0,0,0,0,0,0,0,0,0
Ythdc1,535,928,1301,661,1746,1250,2790,622,1851
Ugt2b34,0,0,0,0,0,0,0,1,0
Gm25211,0,0,0,0,0,0,0,0,0
Ugt2b1,0,0,0,0,0,0,0,0,0
Gm24121,0,0,0,0,0,0,0,0,0
Ugt2b35,0,0,0,0,0,0,0,0,0
Ugt2b36,0,0,0,0,0,0,0,0,0
Ugt2b5,0,0,0,0,0,0,0,0,0
Ugt2b37,0,0,0,0,0,0,0,0,0
Ugt2a3,0,0,0,0,0,0,0,0,0
Ugt2b38,0,0,0,0,0,0,0,0,0
Ugt2a1,0,0,0,0,0,0,0,0,0
Sult1b1,0,0,0,0,0,0,0,0,0
Sult1d1,0,0,0,0,0,0,0,0,0
Sult1e1,0,0,0,0,0,0,0,0,0
Csn1s1,0,0,0,0,0,0,0,0,0
Csn2,0,0,0,0,0,0,0,7,0
Gm25066,0,0,0,0,0,0,0,0,0
Gm24314,0,0,0,0,0,0,0,0,0
Csn1s2a,0,0,0,0,0,0,0,0,0
Csn1s2b,0,0,0,0,0,0,0,0,0
Prr27,0,0,0,0,0,0,0,0,0
Gm7337,0,0,0,0,0,0,0,0,0
Odam,0,0,0,0,0,0,0,0,0
1700066N21Rik,0,0,0,0,0,0,0,0,0
Csn3,0,0,0,0,0,0,0,0,0
BC051076,0,0,0,0,0,0,0,0,0
2310003L06Rik,0,0,0,0,0,0,0,0,0
Gm28434,0,0,0,0,0,0,0,0,0
Cabs1,0,0,0,0,0,0,0,0,0
Smr3a,0,0,0,0,0,0,0,0,0
Smr2,0,0,0,0,0,0,0,0,0
Gm11116,0,0,0,0,0,0,0,0,0
Gm11115,0,0,0,0,0,0,0,0,0
Gm7714,0,0,0,0,0,0,0,0,0
Prol1,0,0,0,0,0,0,0,0,0
Amtn,0,0,0,0,0,0,0,0,0
Ambn,0,0,0,0,0,0,0,0,0
Enam,0,0,0,0,0,0,0,0,0
Igj,51,0,4148,0,0,0,0,0,133
Utp3,1141,1046,1377,1134,1297,1090,1443,1548,538
Rufy3,204,128,111,121,413,144,204,0,105
Grsf1,2483,1311,1687,1085,1560,2200,2652,31,1903
Mob1b,294,154,144,23,140,160,251,1,779
Gm15682,4,0,2,1,2,0,0,2,0
Dck,1819,2246,2531,2020,1984,1741,2125,1793,2839
Mkrn1-ps1,2,1,0,1,0,1,3,0,1
Slc4a4,0,0,0,0,0,0,0,0,0
Gc,0,0,0,0,0,0,0,0,0
Npffr2,0,0,0,0,0,0,0,0,0
Adamts3,30,33,193,22,192,0,0,0,0
Gm25320,0,0,0,0,0,0,0,0,0
Gm25758,0,0,0,0,0,0,0,0,0
Eif5al3-ps,26,20,31,30,24,18,22,26,36
Cox18,187,115,417,198,564,1088,637,0,556
Ankrd17,1001,855,1134,1542,1130,567,2355,1006,2331
Gm9958,0,0,39,81,72,0,0,0,0
Alb,0,0,0,0,0,0,0,0,0
Afp,37,26,49,0,0,228,0,0,212
Afm,0,0,41,0,0,0,0,0,0
5830473C10Rik,0,0,0,0,0,0,0,0,0
Rassf6,0,0,0,0,0,0,0,0,0
Cxcl5,0,0,0,0,0,0,0,0,0
Ppbp,0,0,0,0,0,0,0,0,81
Pf4,0,0,0,0,0,0,171,0,32
Cxcl3,0,0,0,0,0,0,67,0,0
Cxcl15,0,0,0,0,0,0,0,0,66
Gm24322,0,0,0,0,0,0,0,0,0
Cxcl1,0,0,0,0,0,0,0,0,0
Gm22816,0,0,0,0,0,0,0,0,0
Cxcl2,0,0,0,0,0,0,0,0,0
Mthfd2l,20,289,118,32,140,407,124,0,504
Epgn,0,0,0,0,0,0,0,0,0
Ereg,0,0,0,0,0,0,0,0,0
Areg,0,0,0,0,0,0,0,0,0
Gm23092,0,0,0,0,0,0,0,0,0
Btc,0,0,0,0,0,0,0,597,0
Parm1,0,0,0,109,0,0,0,0,0
Gm28271,0,0,0,0,0,0,0,0,0
1700063O14Rik,0,0,0,0,0,0,0,0,0
Gm5558,6,2,6,6,5,2,1,6,5
Rchy1,652,732,928,584,1409,1415,2309,3184,1492
THAP6,0,3,49,0,233,415,17,0,15
Gm24113,0,0,0,0,0,0,0,0,0
Gm1045,0,0,0,0,0,0,0,0,0
Cdkl2,0,0,0,0,0,0,0,2,0
Gm26582,2,7,1,0,0,0,20,0,0
G3bp2,3679,3241,3298,3291,3489,2917,4968,1564,1851
Gm22728,2,2,0,0,0,0,0,0,0
Gm24931,0,0,0,0,0,0,0,0,0
Uso1,1000,742,1729,1473,1399,1271,1870,2562,2930
Gm15710,34,39,38,30,24,22,22,37,37
Gm25290,0,0,0,0,0,0,0,0,0
U90926,0,0,0,0,0,0,0,0,0
Ppef2,0,0,0,0,0,0,0,1,0
Naaa,55,0,24,55,259,185,415,363,137
Sdad1,1169,733,1517,1616,1782,67,1624,498,1472
Gm23031,7,0,9,0,0,0,0,0,0
Cxcl9,0,0,0,0,0,0,0,0,0
Art3,0,0,0,0,0,0,0,0,0
Cxcl10,42,0,18,0,1,0,388,699,87
Cxcl11,0,0,0,0,0,0,0,0,0
Gm2673,0,0,0,0,0,0,0,0,0
Nup54,530,562,983,957,872,146,813,482,813
Gm26039,0,0,1,0,5,0,0,0,0
Scarb2,399,714,635,1048,999,580,1214,1006,1023
Mir6415,0,0,0,0,0,0,0,0,0
Fam47e,0,0,0,0,0,0,0,0,0
Stbd1,0,0,0,116,73,0,0,0,0
Ccdc158,0,10,85,0,0,0,153,0,0
Shroom3,0,0,0,0,0,0,0,0,0
Gm20500,0,0,0,0,0,0,0,0,0
Mir1961,0,0,0,0,0,0,0,0,0
4932430I15Rik,0,0,0,0,0,0,0,0,0
Gm25521,0,0,0,0,0,0,0,0,0
Sowahb,0,0,0,0,0,0,0,0,0
9330159N05Rik,0,0,0,0,0,0,0,0,0
Gm22915,0,0,0,0,0,0,0,0,0
Sept11,2805,972,2515,3928,6043,7549,9503,5097,13874
Ccni,2201,2811,2782,3463,3130,4952,4059,2934,4292
Gm2986,2,0,0,0,0,0,0,0,0
2010109A12Rik,0,0,12,0,0,0,0,0,0
Ccng2,1072,1949,2147,1639,1574,3334,4052,2201,2822
Kat2b-ps,1,0,0,0,0,0,0,0,0
Gm16427,0,0,0,0,0,0,0,0,0
C87414,0,0,0,0,0,0,0,0,0
Gm16429,0,0,0,0,0,0,0,0,0
BC061212,0,0,0,0,0,0,0,0,0
Gm6351,0,0,0,0,0,0,0,0,0
Gm3106,0,0,0,0,0,0,0,0,0
Gm16522,0,0,0,0,0,0,0,0,0
Gm6502,0,0,0,0,0,0,0,0,0
AA792892,0,0,0,0,0,0,0,0,0
Gm7682,0,0,0,0,0,0,0,0,0
Gm3139,0,0,0,0,0,0,0,0,0
Gm3147,0,0,0,0,0,0,0,0,0
Gm6509,0,0,0,0,0,0,0,0,0
Gm6205,0,0,0,0,0,0,0,0,0
Gm3183,0,0,0,0,0,0,0,0,0
Gm3176,0,0,0,0,0,0,0,0,0
Gm7647,0,0,0,0,0,0,0,0,0
Gm6367,0,0,0,0,0,0,0,0,0
Gm7942,0,0,0,0,0,0,0,0,0
Gm16513,0,0,0,0,0,0,0,0,0
Gm10424,0,0,0,0,0,0,0,0,0
Gm6468,0,0,0,0,0,0,0,0,0
Gm3259,0,0,0,0,0,0,0,0,0
D5Ertd577e,0,0,0,0,0,0,0,0,0
Gm3286,0,0,0,0,0,0,0,0,0
Gm7978,0,0,0,0,0,0,0,0,0
Gm7982,0,0,0,0,0,0,0,0,0
E330014E10Rik,0,0,0,0,0,0,0,0,0
Gm5559,4,5,5,4,4,3,9,2,7
Gm25937,0,0,0,0,0,0,0,0,0
Cxcl13,0,0,0,0,0,0,0,0,0
Cnot6l,1656,1273,1428,944,543,691,4733,1149,6331
Gm2840,2,0,0,2,0,0,0,0,0
Mrpl1,257,625,962,433,804,475,318,0,139
Fras1,0,0,0,0,0,0,0,0,0
Anxa3,228,214,759,1312,757,189,134,0,0
Gm24623,0,0,0,0,0,0,0,0,0
Bmp2k,378,570,341,493,718,373,337,884,448
Paqr3,0,97,22,0,0,0,1,0,103
Gm5560,8,11,18,20,20,17,27,21,24
Naa11,0,0,0,0,0,1,0,0,0
4930467D21Rik,0,0,0,0,0,0,0,0,0
Gk2,0,0,0,0,0,0,0,0,0
Antxr2,1271,381,878,381,1173,874,1532,169,1470
Gm8048,0,0,0,0,0,0,0,0,0
Prdm8,0,0,13,0,0,0,0,0,0
A730035I17Rik,0,0,0,0,0,0,0,0,0
Fgf5,0,0,0,0,0,0,0,0,0
1700007G11Rik,0,0,0,0,0,0,0,0,0
Gm24279,0,0,0,0,0,0,0,0,0
Gm11111,0,0,0,0,0,0,0,0,0
1700010H22Rik,0,0,0,0,0,0,0,0,0
Bmp3,0,0,0,0,0,0,0,0,0
Prkg2,0,0,0,0,0,0,0,0,0
Gm3470,0,0,0,0,0,0,0,1,0
Rasgef1b,87,110,136,0,35,0,245,0,0
A930011G23Rik,0,0,0,0,0,0,158,0,0
Gm16227,0,0,0,0,0,0,0,0,0
Gm16228,0,0,0,0,0,0,0,0,0
4930405H06Rik,0,0,0,0,0,0,0,0,0
Gm25969,0,0,0,0,0,0,0,0,0
Gm16226,0,0,0,0,0,0,0,0,0
4930522N08Rik,0,0,0,0,0,0,0,0,0
Gm26252,0,0,0,0,0,0,0,0,0
Gm22838,0,0,0,0,0,0,0,0,0
Hnrnpd,4683,3881,5570,5607,5420,4867,3541,4023,3740
Gm17092,2,0,0,0,0,0,0,0,0
4930524J08Rik,0,4,3,0,5,0,2,6,0
Hnrnpdl,2315,1273,1883,2739,1458,1300,569,174,449
Enoph1,467,516,852,1018,304,322,724,867,369
Gm26363,0,0,0,0,0,0,0,0,0
Tmem150c,0,0,0,0,0,0,0,1,0
Tmem150cos,0,0,0,0,0,0,0,0,0
RP23-52N17.2,0,0,0,0,0,0,0,0,0
2310034O05Rik,0,0,0,0,0,0,0,0,0
Gm8091,0,0,0,0,0,0,0,0,0
Sec31a,2384,1598,3793,1990,3616,2282,2255,2718,4824
5430416N02Rik,87,5,5,9,124,1,0,24,0
Gm27553,0,0,0,0,0,0,0,0,0
Gm27997,0,0,0,0,0,0,0,0,0
Gm28030,0,0,0,0,0,0,0,0,0
Gm27286,0,0,0,0,0,0,0,0,0
Lin54,625,714,683,422,581,0,214,0,224
Gm23222,0,0,0,0,0,0,0,0,0
Gm23173,0,0,0,0,0,0,0,0,0
Cops4,3620,4356,4567,2075,3549,3176,2198,874,2044
Plac8,15363,24830,19746,25735,20763,13398,1235,3008,960
Coq2,1087,1175,1576,626,628,1077,536,1052,936
Gm15777,0,0,0,0,0,0,0,0,0
Hpse,447,1187,703,447,1112,448,596,0,135
Helq,145,336,169,167,110,311,387,779,453
Mrps18c,655,869,796,557,619,715,462,759,801
Fam175a,464,778,453,527,373,3,294,436,615
Gm26286,0,0,0,0,0,0,0,0,0
4930458D05Rik,0,0,0,0,0,0,0,0,0
Agpat9,0,0,0,0,0,0,192,0,0
Gm20484,0,0,0,0,0,0,0,0,0
Nkx6-1,0,0,0,0,0,0,0,0,0
Cds1,239,798,655,84,135,0,0,0,0
Wdfy3,0,337,114,393,140,0,0,0,263
Gm20548,0,0,0,0,0,0,0,0,0
Arhgap24,102,0,60,0,0,0,0,0,0
Mapk10,0,0,0,0,0,0,0,0,0
Ptpn13,0,0,0,0,0,0,317,0,217
Gm23085,0,0,0,0,0,0,0,0,0
Slc10a6,0,0,0,0,0,0,0,0,0
Gm15844,0,0,0,0,0,0,0,0,0
1700016H13Rik,0,0,0,0,0,0,0,0,0
Gm25721,0,0,0,0,0,0,0,0,0
Aff1,211,1143,709,495,588,1280,126,469,394
Klhl8,142,0,131,269,0,0,647,0,878
Gm24897,0,0,0,0,0,0,0,0,0
Hsd17b13,0,0,0,0,0,0,0,0,0
Gm8200,0,0,0,0,0,0,0,0,0
Hsd17b11,79,109,52,42,0,41,0,302,0
Nudt9,782,605,742,347,909,301,635,1098,591
Mir5619,14,0,0,0,0,0,0,0,0
Gm17660,0,0,0,0,0,0,0,0,0
Sparcl1,0,0,0,0,0,0,0,0,0
Gm26703,0,0,0,0,0,0,0,0,0
Dspp,0,0,0,0,0,0,0,0,0
Dmp1,0,0,0,0,0,0,0,0,0
Gm23616,0,0,0,0,0,0,0,0,0
Ibsp,0,0,0,0,0,0,0,0,0
Mepe,0,0,0,0,0,0,0,0,0
Spp1,0,17,272,56,123,0,0,0,0
Pkd2,157,0,207,0,455,361,0,0,0
BC005561,540,559,200,337,524,30,92,20,717
D930016D06Rik,143,71,36,58,0,3,0,0,42
Gm8258,0,0,4,1,1,0,2,0,2
Zfp951,337,150,393,16,13,1,3,656,1
Abcg3,59,186,169,151,0,0,155,54,678
Gm24097,0,0,0,4,0,0,0,1,0
Gbp8,236,1014,3700,0,941,856,992,687,1008
Gbp9,0,708,779,0,456,1182,247,644,875
Gbp4,147,179,2125,323,828,1166,1308,644,1041
Gbp6,522,1613,3703,0,412,758,1231,986,493
Gbp11,0,0,54,0,0,0,0,0,0
GBP11,0,0,0,0,0,0,0,0,0
Gm26519,0,0,0,0,0,0,0,0,0
Lrrc8b,377,156,378,183,597,163,868,604,1644
Lrrc8c,1113,1166,1602,2033,2410,1862,1492,1923,2525
C230066G23Rik,0,31,24,0,84,0,100,0,0
Lrrc8d,319,1081,1142,769,1215,540,2080,610,514
Rps15a-ps5,3,3,4,2,1,3,1,2,6
Lrrc8dos,0,0,8,0,0,0,0,0,0
Gm10359,2,3,4,4,1,2,7,4,3
Zfp326,158,262,219,241,375,137,57,0,123
Gm25672,0,0,0,0,0,0,0,0,0
Barhl2,0,0,0,0,0,0,0,0,0
Gm26872,0,0,0,0,0,0,0,0,0
Gm28050,0,0,0,0,0,0,0,0,0
Gm28039,0,0,0,0,0,0,0,0,0
Gm29464,0,0,0,0,0,0,0,0,0
Gm17304,0,0,0,0,0,0,0,0,0
Zfp644,1145,526,1750,1144,1289,2543,1997,3610,1038
Gm24191,0,0,0,0,0,0,0,0,0
Hfm1,0,0,0,0,0,0,0,0,8
Gm27527,0,0,0,0,0,0,0,0,0
Olfr719-ps,0,0,0,0,0,0,0,0,2
Cdc7,581,1149,1103,872,623,530,1154,0,901
Tgfbr3,0,145,56,0,0,0,0,781,1
Gm8145,0,0,0,0,0,0,0,0,0
Gm22557,0,0,0,0,0,0,0,0,0
Brdt,0,19,4,7,0,0,0,0,0
Gm8152,0,0,0,0,0,0,0,0,0
n-R5s173,0,0,0,0,0,0,0,0,0
Ephx4,0,0,0,0,0,0,0,0,0
Gm17202,0,0,0,0,0,0,0,0,0
Lpcat2b,0,0,0,0,0,0,0,0,0
Btbd8,0,0,26,0,0,0,4,0,0
Gm9727,0,7,4,1,2,4,2,5,1
A830010M20Rik,0,58,72,0,0,0,0,0,0
1700028K03Rik,0,0,0,0,0,0,0,0,0
Glmn,308,124,388,407,145,52,401,708,288
Rpap2,311,122,523,441,535,232,939,1060,498
A930041C12Rik,0,0,0,0,0,0,26,0,0
Gm26692,189,0,1,0,0,0,0,0,0
Gfi1,368,422,443,164,246,0,155,165,1278
A430072P03Rik,14,2,6,0,0,0,33,0,75
Evi5,100,563,317,266,77,446,157,376,401
Ube2d2b,0,0,9,0,0,0,0,0,0
Gm16007,0,0,0,0,0,0,0,0,0
Rpl5,4819,5446,6819,5800,4914,5162,4869,4952,3813
Snord21,0,0,0,0,0,0,0,0,0
Gm22270,0,0,0,0,0,0,0,0,0
Gm26387,0,2,2,6,0,1,0,0,27
Fam69a,496,991,964,770,1574,419,1272,1,850
Gm9850,0,0,0,0,0,0,0,0,0
Rps19-ps8,0,0,1,0,0,0,0,0,0
Mtf2,3066,2607,2663,2308,1771,1765,1523,0,1899
Tmed5,1022,1349,1499,1727,2089,2354,1643,3327,1985
Ccdc18,148,128,253,0,135,185,3,1,0
Dr1,925,1551,1406,1416,1326,1076,1490,1443,459
Pigg,0,204,291,14,104,345,0,319,7
Gm10419,0,0,0,0,0,0,0,0,0
Pde6b,0,0,13,0,0,0,0,0,0
Atp5k,252,402,431,415,324,247,252,270,365
Mfsd7a,0,0,0,0,75,6,0,0,210
Pcgf3,261,574,646,508,809,936,1976,1193,584
Gm10086,1,1,1,3,0,3,2,4,2
Cplx1,0,0,0,0,0,0,0,0,0
Gak,2874,2071,2457,2656,4611,2334,4002,6469,6433
Tmem175,878,778,1034,758,897,941,1237,0,251
Dgkq,3,100,127,218,1,387,0,0,0
Idua,687,316,587,1089,811,763,404,609,200
Slc26a1,5,0,0,12,0,0,0,0,0
Fgfrl1,204,71,174,213,441,340,306,0,313
Rnf212,0,0,0,0,0,0,0,0,0
1700047L14Rik,0,0,0,0,0,0,0,0,0
Tmed11,0,0,0,0,0,0,0,0,0
Vmn2r8,0,0,0,0,0,0,0,0,0
Gm18594,0,0,0,0,0,0,0,0,0
Vmn2r9,0,0,0,0,0,0,0,0,0
Gm20629,0,0,0,0,0,0,0,0,0
RP24-116M4.4,0,0,0,0,0,0,0,0,0
Vmn2r-ps21,0,0,0,0,0,0,0,0,0
Gm18595,0,0,0,0,0,0,0,0,0
Vmn2r10,0,0,0,0,0,0,0,0,0
Gm5871,0,0,1,0,0,0,1,0,0
